sample_id,total,alt,study,sample_id_rep,individual_id
ERR188058,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/58/ERR188058/sra_human_v3_21_in1788_att0/ERR188058!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/58/ERR188058/sra_human_v3_21_in1788_att0/ERR188058!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188058,NA12005
ERR188158,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/58/ERR188158/sra_human_v3_21_in1888_att0/ERR188158!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/58/ERR188158/sra_human_v3_21_in1888_att0/ERR188158!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188158,NA18502
ERR188360,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/60/ERR188360/sra_human_v3_21_in2090_att0/ERR188360!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/60/ERR188360/sra_human_v3_21_in2090_att0/ERR188360!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188360,NA20787
ERR188260,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/60/ERR188260/sra_human_v3_21_in1990_att0/ERR188260!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/60/ERR188260/sra_human_v3_21_in1990_att0/ERR188260!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188260,HG00369
ERR188060,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/60/ERR188060/sra_human_v3_21_in1790_att0/ERR188060!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/60/ERR188060/sra_human_v3_21_in1790_att0/ERR188060!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188060,NA18517
ERR188160,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/60/ERR188160/sra_human_v3_21_in1890_att0/ERR188160!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/60/ERR188160/sra_human_v3_21_in1890_att0/ERR188160!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188160,NA20513
ERR188460,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/60/ERR188460/sra_human_v3_21_in2190_att1/ERR188460!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/60/ERR188460/sra_human_v3_21_in2190_att1/ERR188460!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188460,NA19153
ERR188417,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/17/ERR188417/sra_human_v3_21_in2147_att0/ERR188417!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/17/ERR188417/sra_human_v3_21_in2147_att0/ERR188417!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188417,HG00327
ERR188217,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/17/ERR188217/sra_human_v3_21_in1947_att0/ERR188217!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/17/ERR188217/sra_human_v3_21_in1947_att0/ERR188217!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188217,NA11832
ERR188317,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/17/ERR188317/sra_human_v3_21_in2047_att0/ERR188317!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/17/ERR188317/sra_human_v3_21_in2047_att0/ERR188317!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188317,NA20527
ERR188117,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/17/ERR188117/sra_human_v3_21_in1847_att0/ERR188117!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/17/ERR188117/sra_human_v3_21_in1847_att0/ERR188117!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188117,HG00268
ERR188084,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/84/ERR188084/sra_human_v3_21_in1814_att0/ERR188084!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/84/ERR188084/sra_human_v3_21_in1814_att0/ERR188084!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188084,HG00152
ERR188184,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/84/ERR188184/sra_human_v3_21_in1914_att0/ERR188184!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/84/ERR188184/sra_human_v3_21_in1914_att0/ERR188184!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188184,NA19147
ERR188384,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/84/ERR188384/sra_human_v3_21_in2114_att0/ERR188384!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/84/ERR188384/sra_human_v3_21_in2114_att0/ERR188384!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188384,NA20795
ERR188284,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/84/ERR188284/sra_human_v3_21_in2014_att5/ERR188284!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/84/ERR188284/sra_human_v3_21_in2014_att5/ERR188284!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188284,NA19223
ERR188336,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/36/ERR188336/sra_human_v3_21_in2066_att0/ERR188336!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/36/ERR188336/sra_human_v3_21_in2066_att0/ERR188336!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188336,NA12004
ERR188236,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/36/ERR188236/sra_human_v3_21_in1966_att0/ERR188236!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/36/ERR188236/sra_human_v3_21_in1966_att0/ERR188236!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188236,HG00118
ERR188036,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/36/ERR188036/sra_human_v3_21_in1766_att0/ERR188036!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/36/ERR188036/sra_human_v3_21_in1766_att0/ERR188036!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188036,HG00236
ERR188136,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/36/ERR188136/sra_human_v3_21_in1866_att0/ERR188136!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/36/ERR188136/sra_human_v3_21_in1866_att0/ERR188136!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188136,HG00103
ERR188436,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/36/ERR188436/sra_human_v3_21_in2166_att0/ERR188436!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/36/ERR188436/sra_human_v3_21_in2166_att0/ERR188436!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188436,NA20540
ERR188441,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/41/ERR188441/sra_human_v3_21_in2171_att0/ERR188441!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/41/ERR188441/sra_human_v3_21_in2171_att0/ERR188441!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188441,NA12348
ERR188241,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/41/ERR188241/sra_human_v3_21_in1971_att0/ERR188241!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/41/ERR188241/sra_human_v3_21_in1971_att0/ERR188241!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188241,HG00356
ERR188341,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/41/ERR188341/sra_human_v3_21_in2071_att0/ERR188341!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/41/ERR188341/sra_human_v3_21_in2071_att0/ERR188341!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188341,HG00328
ERR188141,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/41/ERR188141/sra_human_v3_21_in1871_att0/ERR188141!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/41/ERR188141/sra_human_v3_21_in1871_att0/ERR188141!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188141,HG00343
ERR188041,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/41/ERR188041/sra_human_v3_21_in1771_att0/ERR188041!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/41/ERR188041/sra_human_v3_21_in1771_att0/ERR188041!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188041,HG00157
ERR188097,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/97/ERR188097/sra_human_v3_21_in1827_att0/ERR188097!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/97/ERR188097/sra_human_v3_21_in1827_att0/ERR188097!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188097,NA18511
ERR188197,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/97/ERR188197/sra_human_v3_21_in1927_att0/ERR188197!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/97/ERR188197/sra_human_v3_21_in1927_att0/ERR188197!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188197,HG00341
ERR188397,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/97/ERR188397/sra_human_v3_21_in2127_att1/ERR188397!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/97/ERR188397/sra_human_v3_21_in2127_att1/ERR188397!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188397,HG00271
ERR188297,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/97/ERR188297/sra_human_v3_21_in2027_att0/ERR188297!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/97/ERR188297/sra_human_v3_21_in2027_att0/ERR188297!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188297,NA20503
ERR188479,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/79/ERR188479/sra_human_v3_21_in2209_att5/ERR188479!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/79/ERR188479/sra_human_v3_21_in2209_att5/ERR188479!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188479,NA20761
ERR188079,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/79/ERR188079/sra_human_v3_21_in1809_att0/ERR188079!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/79/ERR188079/sra_human_v3_21_in1809_att0/ERR188079!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188079,NA20778
ERR188179,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/79/ERR188179/sra_human_v3_21_in1909_att0/ERR188179!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/79/ERR188179/sra_human_v3_21_in1909_att0/ERR188179!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188179,NA20774
ERR188379,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/79/ERR188379/sra_human_v3_21_in2109_att0/ERR188379!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/79/ERR188379/sra_human_v3_21_in2109_att0/ERR188379!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188379,HG00148
ERR188279,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/79/ERR188279/sra_human_v3_21_in2009_att0/ERR188279!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/79/ERR188279/sra_human_v3_21_in2009_att0/ERR188279!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188279,NA12776
ERR188273,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/73/ERR188273/sra_human_v3_21_in2003_att0/ERR188273!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/73/ERR188273/sra_human_v3_21_in2003_att0/ERR188273!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188273,NA18505
ERR188373,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/73/ERR188373/sra_human_v3_21_in2103_att0/ERR188373!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/73/ERR188373/sra_human_v3_21_in2103_att0/ERR188373!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188373,NA18870
ERR188173,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/73/ERR188173/sra_human_v3_21_in1903_att0/ERR188173!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/73/ERR188173/sra_human_v3_21_in1903_att0/ERR188173!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188173,NA20785
ERR188073,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/73/ERR188073/sra_human_v3_21_in1803_att0/ERR188073!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/73/ERR188073/sra_human_v3_21_in1803_att0/ERR188073!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188073,HG00145
ERR188473,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/73/ERR188473/sra_human_v3_21_in2203_att4/ERR188473!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/73/ERR188473/sra_human_v3_21_in2203_att4/ERR188473!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188473,HG00344
ERR188304,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/04/ERR188304/sra_human_v3_21_in2034_att0/ERR188304!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/04/ERR188304/sra_human_v3_21_in2034_att0/ERR188304!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188304,HG00179
ERR188204,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/04/ERR188204/sra_human_v3_21_in1934_att0/ERR188204!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/04/ERR188204/sra_human_v3_21_in1934_att0/ERR188204!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188204,NA20524
ERR188104,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/04/ERR188104/sra_human_v3_21_in1834_att0/ERR188104!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/04/ERR188104/sra_human_v3_21_in1834_att0/ERR188104!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188104,NA19146
ERR188404,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/04/ERR188404/sra_human_v3_21_in2134_att4/ERR188404!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/04/ERR188404/sra_human_v3_21_in2134_att4/ERR188404!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188404,NA12750
ERR188409,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/09/ERR188409/sra_human_v3_21_in2139_att0/ERR188409!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/09/ERR188409/sra_human_v3_21_in2139_att0/ERR188409!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188409,NA18923
ERR188109,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/09/ERR188109/sra_human_v3_21_in1839_att0/ERR188109!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/09/ERR188109/sra_human_v3_21_in1839_att0/ERR188109!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188109,NA19121
ERR188309,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/09/ERR188309/sra_human_v3_21_in2039_att0/ERR188309!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/09/ERR188309/sra_human_v3_21_in2039_att0/ERR188309!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188309,HG00150
ERR188209,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/09/ERR188209/sra_human_v3_21_in1939_att0/ERR188209!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/09/ERR188209/sra_human_v3_21_in1939_att0/ERR188209!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188209,NA19214
ERR188390,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/90/ERR188390/sra_human_v3_21_in2120_att0/ERR188390!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/90/ERR188390/sra_human_v3_21_in2120_att0/ERR188390!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188390,NA19235
ERR188290,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/90/ERR188290/sra_human_v3_21_in2020_att0/ERR188290!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/90/ERR188290/sra_human_v3_21_in2020_att0/ERR188290!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188290,NA20811
ERR188090,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/90/ERR188090/sra_human_v3_21_in1820_att0/ERR188090!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/90/ERR188090/sra_human_v3_21_in1820_att0/ERR188090!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188090,HG00186
ERR188190,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/90/ERR188190/sra_human_v3_21_in1920_att0/ERR188190!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/90/ERR188190/sra_human_v3_21_in1920_att0/ERR188190!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188190,HG00171
ERR188303,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/03/ERR188303/sra_human_v3_21_in2033_att0/ERR188303!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/03/ERR188303/sra_human_v3_21_in2033_att0/ERR188303!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188303,HG00364
ERR188203,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/03/ERR188203/sra_human_v3_21_in1933_att0/ERR188203!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/03/ERR188203/sra_human_v3_21_in1933_att0/ERR188203!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188203,NA20542
ERR188103,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/03/ERR188103/sra_human_v3_21_in1833_att0/ERR188103!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/03/ERR188103/sra_human_v3_21_in1833_att0/ERR188103!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188103,NA19184
ERR188403,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/03/ERR188403/sra_human_v3_21_in2133_att0/ERR188403!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/03/ERR188403/sra_human_v3_21_in2133_att0/ERR188403!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188403,HG00131
ERR188474,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/74/ERR188474/sra_human_v3_21_in2204_att4/ERR188474!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/74/ERR188474/sra_human_v3_21_in2204_att4/ERR188474!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188474,NA07051
ERR188274,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/74/ERR188274/sra_human_v3_21_in2004_att0/ERR188274!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/74/ERR188274/sra_human_v3_21_in2004_att0/ERR188274!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188274,HG00277
ERR188374,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/74/ERR188374/sra_human_v3_21_in2104_att0/ERR188374!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/74/ERR188374/sra_human_v3_21_in2104_att0/ERR188374!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188374,HG00360
ERR188174,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/74/ERR188174/sra_human_v3_21_in1904_att0/ERR188174!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/74/ERR188174/sra_human_v3_21_in1904_att0/ERR188174!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188174,NA19198
ERR188074,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/74/ERR188074/sra_human_v3_21_in1804_att0/ERR188074!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/74/ERR188074/sra_human_v3_21_in1804_att0/ERR188074!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188074,NA19257
ERR188046,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/46/ERR188046/sra_human_v3_21_in1776_att0/ERR188046!ERP001942!hg38!sra.all.bw,/dcl02/lieber/ajaffe/recount-pump/human_tranche_backups/sra_human_v3_2/42/ERP001942/46/ERR188046/sra_human_v3_21_in1776_att0/ERR188046!ERP001942!hg38!sra.bamcount_nonref.csv.zst,ERP001942,ERR188046,HG00320
